Unnamed: 0,number,point_2_x,point_2_y,point_l_x,point_l_y,speed
0,1001,1519.0492,439.55066,1502.3643,438.58777,76.90773379177007
0,1002,1515.4629,439.60037,1498.7113,438.77142,76.92463891962191
0,1003,1512.248794555664,439.4513244628906,1493.5461196899414,439.1482391357422,76.9468703187698
0,1004,1507.0,439.0,1491.0,439.0,76.96132762276203
0,1005,1504.203,438.78616,1487.6989,437.67798,76.47190148410282
0,1006,1500.7103,438.85498,1484.3585,437.77997,76.45079073486032
0,1007,1497.0728,438.71307,1480.3336,437.67236,76.47055071250512
0,1008,1492.8944,438.4741,1476.3368,437.41412,76.48103185051822
0,1009,1489.2383,438.24866,1472.6631,437.049,76.49944542451101
0,1010,1485.4795,437.75992,1468.9164,436.55383,76.51397946010259
0,1011,1481.6086,437.61765,1465.0009,436.24957,76.53336759444295
0,1012,1477.8408,437.65262,1461.431,436.03137,76.55332946239768
0,1013,1474.229,437.16327,1457.7549,435.41272,76.57416643426077
0,1014,1470.5686,436.57318,1453.9711,434.81302,76.5932512296485
0,1015,1467.0795,435.694,1450.4221,434.59467,76.60689336450271
0,1016,1463.1481,435.00873,1446.335,434.56665,76.62575472314639
0,1017,1459.7236,434.58057,1443.1775,433.97635,76.6457290682305
0,1018,1456.1819,433.93866,1439.7716,432.9805,76.65934133194504
0,1019,1452.4677,433.33466,1436.1783,432.30487,76.67103082086669
0,1020,1448.9093,432.92126,1432.124,431.92645,76.6855714142655
0,1021,1445.0674,432.46375,1428.8383,431.372,76.70673883801642
0,1022,1441.0731,432.94238,1425.1729,431.328,76.72586500079561
0,1023,1437.5842,433.05576,1421.2604,431.1871,76.74375713354051
0,1024,1434.5483703613281,432.4554748535156,1417.1322174072266,431.3490676879883,76.76349166718066
0,1025,1429.9622,432.07462,1414.1760000000006,431.2679,76.78183522459366
0,1026,1427.0507507324219,432.6426010131836,1409.3078842163086,431.3998565673828,76.79799143161975
0,1027,1421.0,432.0,1407.0,432.0,76.80906169227559
0,1028,1419.0,432.0,1402.0,431.0,76.42988512298321
0,1029,1414.0,430.0,1397.0,429.0,76.41720666859774
0,1030,1411.1195907592773,430.8429412841797,1393.7788543701172,430.01172637939453,76.43898750223305
0,1031,1408.083236694336,430.4856262207031,1390.4597778320312,430.0752334594727,76.44888337359515
0,1032,1403.945,430.01663,1386.2953,430.01654,76.46553930429869
0,1033,1400.9540557861328,429.16649627685547,1383.8601379394531,429.01390838623047,76.48234237057737
0,1034,1397.7394485473633,429.103271484375,1381.6959075927734,428.3792495727539,76.07016747561002
0,1035,1394.2976379394531,429.2132263183594,1378.261817932129,428.2057418823242,76.05143422423895
0,1036,1390.238899230957,429.74532318115234,1374.714614868164,429.1394805908203,76.01704997860566
0,1037,1387.6136474609375,430.5638961791992,1371.6425170898438,428.9238815307617,75.99030258217334
0,1038,1383.2994,430.06165,1362.1760000000004,428.5247,75.9768136917071
0,1039,1379.5837,429.28745,1359.9595,428.31335,75.96277405873766
0,1040,1376.5823974609375,429.26051330566406,1357.1631927490234,428.02425384521484,75.96381352718613
0,1041,1372.9513549804688,429.09915924072266,1357.7882614135742,428.5155334472656,75.53089019321376
0,1042,1369.3534545898438,427.8328170776367,1352.326156616211,426.6841125488281,75.51336952612331
0,1043,1366.9345169067385,428.7891159057617,1349.0,426.0,75.0304114155571
0,1044,1362.156379699707,427.2938995361328,1344.5769271850584,426.2594680786133,75.0185644000568
0,1045,1358.0114364624026,427.14166259765625,1340.694320678711,425.9491271972656,75.0424032665004
0,1046,1355.0,428.0,1336.0,427.0,74.97804455052055
0,1047,1352.9736,427.6307,1333.3625,426.56448,74.96036658554677
0,1048,1352.0,427.0,1331.4450912475584,426.74315643310547,74.9829513953641
0,1049,1348.5007,427.75546,1325.6163,426.18863,75.00437191832319
0,1050,1336.541389465332,427.51744842529297,1321.401885986328,426.2299118041992,75.01921081233459
0,1051,1333.4641876220705,427.35311126708984,1317.3456115722654,425.9329833984375,75.03484586828877
0,1052,1330.0,427.0,1313.0,426.0,74.66428626701853
0,1053,1327.8738,427.74918,1309.579,425.30865,74.65616634658704
0,1054,1322.0,425.0,1307.0,426.0,74.6655147869882
0,1055,1319.138412475586,425.9053192138672,1301.8021621704104,425.1401596069336,74.21184731999223
0,1056,1315.0891952514646,425.15811920166016,1298.3110733032229,424.3896026611328,74.19836622645522
0,1057,1311.815299987793,424.7601776123047,1294.6090774536133,424.17577362060547,74.21772186490958
0,1058,1307.6440811157229,424.58472442626953,1290.8493423461916,423.7808151245117,74.23240014693252
0,1059,1304.6753768920896,424.66932678222656,1286.8849487304688,424.20987701416016,74.24485047286932
0,1060,1300.4914627075195,424.5832748413086,1283.872802734375,423.7063903808594,74.25937794712533
0,1061,1296.9081,425.01318,1280.3544,424.88702,73.83278594197594
0,1062,1293.2037,425.02646,1277.0688,424.69397,73.82398034363541
0,1063,1289.6255,424.5704,1273.4839,424.14163,73.83167948171862
0,1064,1285.8157,424.08215,1269.5524,423.60977,73.83867705018906
0,1065,1282.2614,424.10995,1266.058,422.99216,73.85813451578852
0,1066,1278.7772,423.99228,1262.4054,422.90927,73.87946987252751
0,1067,1275.1816,423.8035,1258.9,422.65643,73.89792465123823
0,1068,1271.7238,423.75223,1255.3013,422.25504000000006,73.91164377876359
0,1069,1267.8469,422.73102,1251.3644,422.04535,73.9258453648627
0,1070,1263.8748,422.24234,1247.5201,422.08127,73.94447799396792
0,1071,1259.7665,422.00192,1243.6909,421.63913,73.96434022389322
0,1072,1256.3241,422.1424,1239.9761,421.35785,73.98324062895121
0,1073,1252.7019,421.68503,1236.454,420.5854,74.00348837133123
0,1074,1250.0,420.0,1232.5184555053709,419.6896743774414,74.0204458806954
0,1075,1245.0,418.0,1227.0,419.0,73.63496310247902
0,1076,1242.1175231933596,420.4310989379883,1224.7803573608396,418.58624267578125,73.63042818776445
0,1077,1239.9244,418.48935,1221.2546,418.43176,73.58712162784886
0,1078,1234.0,419.0,1217.3991088867188,417.5121383666992,73.56011064750808
0,1079,1230.1827,417.91846,1213.8114,416.9261,73.58141526848745
0,1080,1226.4835,417.48697,1210.1012,416.91617,73.60324602309574
0,1081,1222.9937,417.02588,1206.798,416.38382,73.62398174321409
0,1082,1219.0222,417.4335,1202.6099,417.01266,73.64423365071987
0,1083,1215.3174,417.68018,1199.1378,417.32578,73.66378034562607
0,1084,1211.668,417.65085,1195.5907,417.19656,73.68280849229723
0,1085,1207.8499,418.70755,1191.5492,417.76804,73.70321769771729
0,1086,1205.0,419.0,1188.0,418.0,73.72010593701421
0,1087,1200.6328,419.34604,1184.7808,418.9499,73.37479321909996
0,1088,1197.1272,419.33307,1180.8423,418.34503,73.36526363129808
0,1089,1193.0417,419.00964,1176.8236,418.08057,73.37680105851264
