Unnamed: 0,number,point_2_x,point_2_y,point_l_x,point_l_y,speed
0,15001,1033.7032470703123,390.8091430664063,1014.8579711914062,392.43682861328125,94.31490628128151
0,15002,1029.940185546875,389.9924621582031,1010.6116943359376,392.7839050292969,94.3156641744331
0,15003,1025.6702880859377,389.6535034179688,1006.6331787109376,392.24993896484375,94.31611195509213
0,15004,1021.3748168945312,389.3439331054688,1002.321044921875,391.46185302734375,94.31658562395724
0,15005,1016.6427001953124,388.525634765625,997.6359252929688,390.7995300292969,94.31710690619137
0,15006,1012.2172241210938,387.8707580566406,993.3175659179688,390.0763549804688,94.31766176123371
0,15007,101.0,103.0,80.0,103.0,94.3187560657295
0,15008,1020.4794311523438,384.87060546875,1002.2853393554688,386.2779846191406,94.319794748735
0,15009,1028.3538818359377,383.4488830566406,1009.8049926757812,385.7701110839844,94.32039250324223
0,15010,1036.300537109375,385.0469665527344,1018.3606567382812,385.6676635742188,94.32087974175396
0,15011,1044.0433349609377,384.10845947265625,1025.90234375,384.8444519042969,94.32206707236065
0,15012,1052.17431640625,381.6558837890625,1034.046630859375,383.470703125,94.32326729945162
0,15013,1060.25439453125,381.197265625,1040.9488525390623,384.61358642578125,94.32319843630293
0,15014,1068.297119140625,381.3583679199219,1049.3289794921877,384.01055908203125,94.32435852304891
0,15015,1075.7283935546877,381.58099365234375,1057.5225830078123,383.0331726074219,94.32268524487336
0,15016,1083.110595703125,382.3677978515625,1064.634765625,383.934326171875,94.32374880700665
0,15017,1090.5086669921877,381.180908203125,1072.23779296875,382.9467468261719,94.32444658232613
0,15018,1097.552978515625,380.682861328125,1079.236572265625,382.2955322265625,94.32558000007376
0,15019,1104.3720703125,380.2737731933594,1085.8323974609377,381.9405212402344,94.32595870035144
0,15020,1111.897705078125,381.6030883789063,1093.1026611328123,383.5373229980469,94.32714036650192
0,15021,1118.2646484375,382.04144287109375,1099.568115234375,383.79443359375,94.32831341632324
0,15022,1125.3472900390623,382.5072326660156,1106.5704345703123,384.3631591796875,94.32914676525505
0,15023,1132.5892333984375,382.7386779785156,1113.653076171875,384.51312255859375,94.33026317093835
0,15024,1139.653564453125,383.24884033203125,1121.211181640625,384.7428894042969,94.33143142079723
0,15025,1147.2838134765625,383.39599609375,1128.57177734375,384.9813232421875,94.3311624679066
0,15026,1155.3348388671875,383.4311828613281,1136.435546875,385.0985107421875,94.33174802347635
0,15027,1163.1834716796875,383.4947204589844,1144.000244140625,385.3196716308594,94.33170404356785
0,15028,1170.587890625,382.5165100097656,1151.969970703125,383.7052917480469,94.33265628197405
0,15029,1178.0382080078125,382.0016174316406,1159.2957763671875,383.088134765625,94.33395219986141
0,15030,1185.28369140625,380.997802734375,1166.416748046875,382.2934875488281,94.33471569489605
0,15031,1193.0194091796875,380.49163818359375,1174.1361083984375,381.7860107421875,94.33560250447208
0,15032,1200.0970458984375,379.29632568359375,1181.9029541015625,380.7036743164063,94.33664570130136
0,15033,1207.4205322265625,379.0287780761719,1188.4232177734375,380.2603759765625,94.3375720389112
0,15034,1213.7542724609375,378.58599853515625,1194.8394775390625,379.49853515625,94.33883776851364
0,15035,1220.16650390625,376.8761901855469,1201.310302734375,377.51361083984375,94.33966893907831
0,15036,1227.0347900390625,374.5755920410156,1208.013916015625,375.37451171875,94.34056711487213
0,15037,1232.0970458984375,371.29632568359375,1213.9029541015625,372.7036743164063,94.34101650072435
0,15038,1240.26611328125,368.8148193359375,1221.3397216796875,369.70880126953125,94.34243097012484
0,15039,1246.792236328125,366.1686096191406,1227.465087890625,367.4934997558594,94.34325868147221
0,15040,1253.075439453125,365.0158386230469,1234.08447265625,365.75274658203125,94.34428353897042
0,15041,1258.567138671875,362.5838623046875,1239.252197265625,363.9095764160156,94.34557765566164
0,15042,1265.229736328125,361.6695861816406,1245.356689453125,363.7208557128906,94.34668664359528
0,15043,1270.7120361328125,360.25543212890625,1251.163818359375,362.0671081542969,94.34782582884749
0,15044,1277.07373046875,357.7091369628906,1257.09814453125,360.2237243652344,94.34920131006916
0,15045,1283.363525390625,355.5644226074219,1263.7545166015625,357.0869140625,94.35049109931332
0,15046,1290.3387451171875,354.4142761230469,1271.1341552734375,355.70806884765625,94.35134999410404
0,15047,101.0,96.0,77.0,99.0,94.35273467097858
0,15048,1303.0283203125,349.65814208984375,1284.1151123046875,350.3938293457031,94.35413393992305
0,15049,1309.4840087890625,347.25860595703125,1290.2015380859375,348.4444274902344,94.35555625862577
0,15050,1315.80615234375,345.3190612792969,1296.5560302734375,346.4176940917969,94.35690039029396
0,15051,1321.7843017578125,343.46630859375,1302.4749755859375,344.4869079589844,94.35837981743269
0,15052,1327.3095703125,342.1911315917969,1307.979736328125,343.33355712890625,94.35937000610134
0,15053,1332.64111328125,340.7079772949219,1313.2701416015625,341.7720031738281,94.35972493713905
0,15054,1337.0738525390625,338.7407531738281,1318.0081787109375,339.353759765625,94.36078608521223
0,15055,1342.381591796875,336.90142822265625,1323.1580810546875,337.9068603515625,94.36144818109976
0,15056,1347.789794921875,336.5853271484375,1328.4853515625,337.3690185546875,94.36272358653947
0,15057,1352.7918701171875,335.6533508300781,1333.631591796875,336.1578674316406,94.36414966153308
0,15058,1357.9969482421875,333.3070983886719,1338.8114013671875,334.2096862792969,94.36559650294821
0,15059,1364.077392578125,332.62847900390625,1344.251953125,334.08367919921875,94.36655028611595
0,15060,1369.9254150390625,332.4040222167969,1350.3287353515625,333.39910888671875,94.36789380269713
0,15061,1375.470703125,331.6350402832031,1355.7374267578125,333.204833984375,94.36899803382556
0,15062,1381.283203125,331.57965087890625,1361.4859619140625,332.8238830566406,94.36982913710341
0,15063,1387.6431884765625,331.6497497558594,1367.9791259765625,332.6424865722656,94.37104733836996
0,15064,1393.220947265625,330.8092346191406,1373.461181640625,332.0945129394531,94.37241416370577
0,15065,1399.4842529296875,331.7750549316406,1380.07373046875,331.99224853515625,94.37334027199336
0,15066,1404.780517578125,331.17218017578125,1385.4814453125,331.6175231933594,94.37432828231294
0,15067,1410.932861328125,331.097412109375,1391.2576904296875,331.86773681640625,94.37565617597237
0,15068,1416.3306884765625,329.52197265625,1396.6265869140625,330.3625793457031,94.3767641842132
0,15069,1422.062744140625,328.7663269042969,1402.177978515625,330.1915283203125,94.37621353278016
0,15070,1427.19677734375,330.3031005859375,1406.8785400390625,331.4055480957031,94.37748436501221
0,15071,1431.5523681640625,330.7312927246094,1412.048828125,330.8862609863281,94.37887710710976
0,15072,1436.803466796875,330.8482971191406,1416.97314453125,331.4632873535156,94.38019564758669
0,15073,1440.97998046875,330.7767333984375,1421.2451171875,331.7106018066406,94.38122381327416
0,15074,1445.5670166015625,331.8787841796875,1425.690185546875,332.6783447265625,94.38146013284144
0,15075,1449.821044921875,332.65496826171875,1429.89404296875,333.46197509765625,94.37885106206863
0,15076,1454.9375,333.9063415527344,1434.5345458984375,335.28204345703125,94.3768790322494
0,15077,1459.8026123046875,334.1531677246094,1438.5377197265625,336.0810852050781,94.37799967207388
0,15078,1465.273193359375,334.459716796875,1445.0184326171875,335.3687744140625,94.37862860641712
0,15079,1469.9866943359375,335.17730712890625,1450.0233154296875,336.11090087890625,94.37959795305879
0,15080,1475.3873291015625,337.30120849609375,1454.9796142578125,338.55853271484375,94.38098139404636
0,15081,1480.52978515625,338.71173095703125,1459.7513427734375,340.1802673339844,94.38180758927903
0,15082,1485.1282958984375,339.4118347167969,1464.69580078125,340.4815979003906,94.38243322975993
0,15083,1490.611328125,340.864013671875,1469.9678955078125,342.10223388671875,94.38349056743436
0,15084,1495.124755859375,341.6068115234375,1474.4853515625,342.6650390625,94.383786306829
0,15085,1499.9241943359375,342.5604553222656,1479.3856201171875,343.8454284667969,94.38498949664935
0,15086,1504.7940673828125,343.4144592285156,1484.1949462890625,344.4507141113281,94.38638639407309
0,15087,1509.700927734375,344.2709655761719,1488.9976806640625,345.5078430175781,94.38749566589551
0,15088,1511.45654296875,345.63214111328125,1492.54345703125,346.36785888671875,94.38866304913748
0,15089,1518.017333984375,345.6451416015625,1497.234130859375,346.95428466796875,94.38979119066308
0,15090,1522.68408203125,346.97149658203125,1501.653076171875,348.390869140625,94.39115591794798
0,15091,1526.76171875,347.5303955078125,1505.855224609375,349.0325012207031,94.39208718909994
0,15092,1531.552490234375,348.7655029296875,1510.4283447265625,350.1801452636719,94.39140200886602
0,15093,1535.5753173828125,349.4920959472656,1514.7442626953125,350.77886962890625,94.38341095163976
0,15094,1541.2781982421875,348.3551330566406,1520.654541015625,349.7592468261719,94.37811350999156
0,15095,1544.188720703125,350.91668701171875,1523.203369140625,352.2232971191406,94.3786956192461
0,15096,117.0,104.0,99.0,102.0,94.3793482131708
0,15097,1546.7601318359375,350.6148681640625,1525.12255859375,351.9392395019531,94.38050436462223
0,15098,1541.478515625,351.1900939941406,1519.9462890625,352.5684509277344,94.38130761791209
0,15099,1536.49560546875,352.9023742675781,1514.9139404296875,354.373779296875,94.3816363819034
0,15100,1531.377197265625,353.474609375,1509.6162109375,355.07696533203125,94.38260811721716
0,15101,1526.8043212890625,354.26336669921875,1505.1441650390625,355.7798767089844,94.38338692930769
0,15102,1522.1392822265625,355.0389709472656,1500.46337890625,356.551513671875,94.3838454426891
0,15103,1517.7996826171875,355.6248474121094,1495.3221435546875,358.0122375488281,94.38483094858196
0,15104,1513.73095703125,356.4546813964844,1492.0394287109375,357.57275390625,94.38613614630354
0,15105,1508.759521484375,356.84613037109375,1488.0975341796875,358.24298095703125,94.38672955382003
0,15106,1506.2540283203125,356.42633056640625,1481.5361328125,358.9212951660156,94.38733242641348
0,15107,114.0,99.0,94.0,99.0,94.38816888299749
0,15108,1493.647216796875,357.39544677734375,1472.6585693359375,359.0828552246094,94.389200905409
0,15109,121.0,102.0,98.0,102.0,94.3903171339223
