Unnamed: 0,number,point_2_x,point_2_y,point_l_x,point_l_y,speed
0,4001,1012.0797,404.1651,994.7269,405.55902000000003,403.34299871254683
0,4002,1009.0524,405.7936,991.5714,407.0195,403.01150092308325
0,4003,1005.4747,405.24747,988.10974,406.34354,402.68862813551004
0,4004,1002.4346,406.73526,985.11194,407.8424,402.3987710315402
0,4005,999.7883,407.06888,982.1929,408.21317,402.0895726658268
0,4006,996.5522,407.32614,979.0007300000001,408.7505,401.78169621801294
0,4007,993.6356,408.01276,976.03125,409.6299,401.4917256232584
0,4008,990.9166,408.04596000000004,973.3134,409.70255,401.2107635918711
0,4009,987.79114,408.65796,970.0894,410.38699999999994,400.9042896758972
0,4010,984.6278,407.9751,967.0815,409.8895,400.5900121461664
0,4011,981.5839,409.16064,963.9700300000001,410.9471,400.28588655534463
0,4012,978.2319,409.28,960.71204,410.58737,399.9967856688983
0,4013,975.11694,410.29044,957.7711,411.2029,399.6993679082661
0,4014,972.40027,410.65137000000004,954.83954,412.09647,399.4254522595167
0,4015,969.5414400000001,411.61496,952.0181,412.70755,399.10145612290336
0,4016,966.4996,412.54498,948.6472,414.0053,398.817034790379
0,4017,963.3684,412.58664,945.6938,414.0462,398.53788879965276
0,4018,960.7619599999999,414.27652,942.95886,415.67654,398.24334049764786
0,4019,958.2207599999999,414.5878,940.5252,415.82135,397.95799524149396
0,4020,955.4450699999999,415.86957,937.54474,417.3664,397.67161882253197
0,4021,952.9203,416.4357,935.3237,418.11422999999996,397.3925435638967
0,4022,950.2467,417.49817,932.57635,419.16098,397.1135237770768
0,4023,947.62286,418.94052,930.0609,420.46277000000003,396.8116739291835
0,4024,944.533,419.2252,926.61365,421.16467,396.5145347605474
0,4025,941.4717400000001,419.92303,923.98694,421.78214,396.2261433592632
0,4026,938.9688,420.98565999999994,921.18475,422.82892000000004,395.95433023808494
0,4027,936.5156,421.87994000000003,918.89325,423.5571,395.68397704313486
0,4028,933.83466,422.34378,916.5251,424.29034,395.405583448815
0,4029,931.4342,422.57135,914.0587,424.45883,395.1275913478044
0,4030,928.8454,423.69705,911.68536,425.0768,394.8446612029488
0,4031,926.092,424.09862999999996,908.4324,425.82915999999994,394.56057286867036
0,4032,923.25714,424.29807,906.0555,425.82055999999994,394.2806231706928
0,4033,920.7351,424.86453,903.5714,426.3777,394.00596276685445
0,4034,918.5069599999999,425.3555,901.3277,426.70447,393.7147279329703
0,4035,915.6582599999999,425.70245,898.5632,427.38665999999995,393.443344187687
0,4036,912.675,425.402,895.6916,426.92685,393.1319880647599
0,4037,910.2308300000001,426.4018,892.84265,427.94277999999997,392.86087801749323
0,4038,908.0,426.0,893.0,427.0,392.5712530434942
0,4039,911.9656,426.57455,894.59454,428.22997999999995,392.29767084937276
0,4040,914.9101,426.63565,897.43475,428.30852999999996,392.02628625522425
0,4041,917.9842,427.41467,900.1074,428.9535,391.7554412998509
0,4042,920.6455,428.45633,902.8557,429.7679,391.47541271939207
0,4043,923.1513,428.09467,905.5618,429.59937,391.185960110447
0,4044,925.85974,428.7959,908.1027,430.4043,390.90602940941255
0,4045,928.0,429.0,911.0,430.0,390.6312394166191
0,4046,931.6510000000001,429.4969,913.7219,430.63974,390.350764508144
0,4047,933.9459,430.42197000000004,916.48047,430.87199999999996,390.0885055587875
0,4048,936.9945,429.61624000000006,919.2856400000001,430.96542,389.81040230628855
0,4049,940.06647,430.25357,922.1016,431.77588,389.54501959476613
0,4050,942.5089999999999,430.08035,924.5772,431.48227,389.26224424389005
0,4051,945.2635,430.6411,927.192,432.08923,388.9794021627572
0,4052,947.61096,430.3477,929.68915,432.0246,388.71497496524665
0,4053,949.96094,431.30602999999996,932.1799300000001,432.62085,388.4545965009083
0,4054,952.6610000000001,431.68958,934.71075,433.0045,388.1729987666336
0,4055,955.2416,432.22702000000004,937.41626,433.73712,387.91407818920237
0,4056,958.6113,429.89062,939.2083,434.30838,387.65324046807854
0,4057,959.8523,433.91238,942.0260000000001,435.13947,387.37137983566237
0,4058,962.1444,434.34808,944.30176,435.46222,387.1055023612983
0,4059,964.71985,434.47937,946.7231,436.05495999999994,386.83663640102594
0,4060,967.5891,434.43335,949.3594400000001,436.0761,386.557443940504
0,4061,970.6238,433.87384000000003,952.3204300000001,435.54085999999995,386.2931582487709
0,4062,974.0612,434.35727,955.50323,436.11365,386.02062513331595
0,4063,977.0465,434.48907,958.5780599999999,436.03754000000004,385.745940318294
0,4064,980.0198,434.2596,961.46106,435.8045,385.4804464569253
