Unnamed: 0,number,point_2_x,point_2_y,point_l_x,point_l_y,speed
0,8001,1433.3215,357.6191,1412.9766,358.27753,11846.92370883188
0,8002,1432.5928,359.16678,1412.3466,359.58878,11647.29623199338
0,8003,1431.6935,359.74365,1411.1017,360.56653,11437.7345196487
0,8004,1431.192,360.9186,1410.5718,361.6021,11258.26594291561
0,8005,1430.6044,361.502,1410.3062,362.17526,11074.592394819358
0,8006,1430.2595,361.89566,1410.014,362.5746,10895.982967098898
0,8007,1429.8470000000002,361.61124,1409.5427,362.41373,10730.352813786076
0,8008,1429.0037,362.2767,1408.8335,363.09497000000016,10544.695128213863
0,8009,1428.2832,363.6373,1407.7582,364.39703,10380.210696632776
0,8010,1427.4916,364.4896,1406.6470000000006,365.55215,10212.449549734238
0,8011,1426.5859,365.69858,1405.8314,366.8578,10041.592826509708
0,8012,1425.5881,366.81152,1404.4409,368.4287,9893.760620634677
0,8013,1424.8525,367.794,1403.0219,369.47766,9746.451175181412
0,8014,1424.4385,369.36984,1402.6243,371.6593,9582.569910371752
0,8015,1423.5144,370.65857,1401.8661,373.0137,9411.716630180354
0,8016,1422.9774,372.88834,1401.5226,375.06027,9269.928380089254
0,8017,1421.3755,373.41183,1400.0238,375.58398,9134.7010051817
0,8018,1421.1357,375.13452,1400.358,376.77872,8998.77464926886
0,8019,1420.2927,375.90186,1399.4648,377.44003,8877.282282963772
0,8020,1419.6681,376.75952,1399.1667,378.13696,8748.192549245116
0,8021,1418.8456,377.4397,1398.0411,378.70422,8620.259770630792
0,8022,1417.8802,378.40002,1396.7894,380.19843,8504.69682536906
0,8023,1417.1129,379.79175,1396.3792,381.27057,8387.343693858085
0,8024,1415.7966,380.3465,1394.9774,381.72955,8202.76784122451
0,8025,1414.8146,381.1286,1394.3737,382.51236,8093.186716725764
0,8026,1413.558,382.26553,1393.0436,383.51062,7993.192739719099
0,8027,1412.8295,382.79837,1391.8168,384.21893,7878.047394498
0,8028,1411.7926,382.5497,1390.6504,384.03906,7776.439190967462
0,8029,1410.7593,382.68924,1389.8741,384.18542,7680.590004002435
0,8030,1409.3909,382.4268,1388.7628,383.7639,7596.680770823744
0,8031,1408.3877,382.2644,1388.004,383.45465,7506.838738503359
0,8032,1407.1683,382.20853,1386.7468,383.4756,7425.820610035957
0,8033,1405.0239,382.8543,1384.3469,383.95184,7345.95017574771
0,8034,1403.2148,383.05197,1382.6241,383.1191,7274.942667040691
0,8035,1404.1948,382.42398,1383.491,383.12668,7194.160222140606
0,8036,1410.2625,381.1552,1391.4756,380.61346,7124.1924223450915
0,8037,1415.9745,379.52417,1394.4708,381.06494,7055.537978406198
0,8038,1421.405,378.71576,1400.536,379.9851,6977.398454677241
0,8039,1426.3608,377.47073,1403.5043,380.0064,6905.98598391529
0,8040,1433.0668,376.3075,1411.4692,377.2721,6836.8527109779125
0,8041,1437.7477,375.04367,1416.1699,376.52435,6768.251320718051
0,8042,1443.7479,373.7512,1422.0016,375.05948,6698.456989359262
0,8043,1449.3044,372.35638,1427.9781,373.6976,6638.772212607103
0,8044,1455.2408,371.20322,1433.0369,373.38953,6579.06467030821
0,8045,1460.4401,369.9457,1437.6263,372.4113,6521.3408752296045
0,8046,1465.4458,369.22995,1443.5298,370.9217,6452.489874378545
0,8047,1470.1678,368.7871,1448.8477,370.43817,6384.408682129363
0,8048,1474.9720000000002,368.34702,1452.5436,370.59296,6323.618234806917
0,8049,1479.096,367.59766,1457.3644,369.29028,6256.069335498026
0,8050,1483.5969,368.38925,1462.371,369.5689,6192.221001213679
0,8051,1487.3102,368.0187,1465.586,369.57654,6142.9991936502865
0,8052,1492.0449,367.63782,1469.8828,369.24216,6094.169910785349
0,8053,1496.3038,367.54303,1474.0182,369.1618,6034.20351098779
0,8054,1500.82,367.4123,1478.6289,369.27512,5981.553287737667
0,8055,1505.4795,366.50497,1482.9521,368.27277,5928.33842179315
0,8056,1510.0284,365.63867,1488.0736,367.42224,5877.900909360017
0,8057,1515.1617,365.2971,1492.7544,367.10474,5826.8567980333555
0,8058,1519.4231,363.71936,1497.3082,365.72263,5784.757902354042
0,8059,1524.1896,363.29468,1502.5243,364.68497,5731.227137584517
0,8060,1527.4373,362.73434,1505.7385,364.47195,5688.596488442092
0,8061,1531.5204,362.48697,1509.2957,364.42014,5644.4611283166505
0,8062,1535.5277,360.54727,1513.7754,362.11258,5597.301187152736
0,8063,1539.9542,359.84818,1518.3611,361.48013,5553.4479590338415
0,8064,1543.5088,358.4222,1522.083,360.38867,5508.45295467638
