Unnamed: 0,number,point_2_x,point_2_y,point_l_x,point_l_y,speed
0,5001,1167.4197,377.44388,1148.7958,378.76724,94.25751675660229
0,5002,1163.8418,377.6667,1145.1554,379.26437,94.25843831002672
0,5003,1160.5428,378.00027,1142.2653,379.32004,94.2590476660816
0,5004,1157.511,379.4868,1139.0203,380.72568,94.25936470838388
0,5005,1154.2902,379.36624,1135.7322,380.8471,94.25017655383822
0,5006,1151.0752,380.4636,1132.5,382.10632,94.24920336218682
0,5007,1147.8712,381.1417,1129.3828,382.64578,94.25044022551072
0,5008,1144.6521,381.55847,1126.3468,382.89694,94.25005997949341
0,5009,1141.6532,381.98813,1123.4171,383.5654,94.2513662524898
0,5010,1138.5913,382.03864,1120.1443,383.85062,94.24681687489937
0,5011,1135.5104,382.8284,1117.0033,384.5766,94.24096402695007
0,5012,1132.7046,383.2695,1114.3082,384.87546,94.2429095612728
0,5013,1129.9309,384.24026,1111.6973,385.5993,94.23946715948877
0,5014,1126.9565,384.21155,1108.9365,385.56354,94.23926074739387
0,5015,1124.1718,384.57532,1105.8348,386.25027,94.24119281335304
0,5016,1121.4182,385.12708,1103.1444,386.7729,94.2404344141345
0,5017,1118.4711,385.06366,1100.3876,386.73352,94.23149727784431
0,5018,1115.6946,385.67297,1097.5067,387.27713,94.23078356025148
0,5019,1112.8784,385.83365,1094.6794,387.28342,94.21744601865143
0,5020,1110.3934,386.78027,1092.2428,388.20813,94.21678528560041
0,5021,1107.2024,386.4502,1088.7384,388.62607,94.20614426019449
0,5022,1104.3755,387.59595,1086.3439,389.355,94.2075384455826
0,5023,1101.5436,388.18683,1083.5951,389.5752,94.20861495302765
0,5024,1098.6936,388.36194,1080.905,389.73328,94.21066023061451
0,5025,1096.0806,389.2741,1078.1771,390.6667,94.21173717269757
0,5026,1093.527,389.14236,1075.3242,390.86227,94.21379298327273
0,5027,1090.8821,389.9392,1072.6624,391.69818,94.21527807206492
0,5028,1088.1821,389.7931,1070.2515,391.45746,94.2174327952478
0,5029,1084.9232,391.08517,1067.19,392.23773,94.21816365486805
0,5030,1081.0,392.0,1064.0,394.0,94.21632274115774
0,5031,1079.7366,391.44366,1061.4923,392.94366,94.21809736270198
0,5032,1077.1503,391.9047,1058.9794,393.57742,94.22018413694865
0,5033,1074.4305,392.49686,1056.5391,394.1134,94.22059094735417
0,5034,1071.5979,394.1816,1053.4728,396.07608,94.22012501442238
0,5035,1068.7908,395.32208,1050.5573,397.37646,94.2198510997764
0,5036,1066.2327,395.87668,1047.4286,398.95123,94.21840594689176
0,5037,1063.553,396.25946,1044.5543,399.98587,94.20697237417204
0,5038,1060.527,396.28873,1041.6661,399.9503,94.20633172872708
0,5039,1057.6667,397.37308,1039.3307,399.91522,94.20669224973301
0,5040,1054.7462,398.1987,1036.9092,400.04462,94.20849677199185
0,5041,1051.8206,398.99823,1034.0748,400.44125,94.20706111020607
0,5042,1048.8984,399.98294,1031.3763,401.17972,94.2091297798618
0,5043,1045.7837,401.8289,1027.9777,403.0062,94.20974977877478
0,5044,1042.5056,402.60623,1024.9958,402.74948,94.20986540757356
0,5045,1039.7764,404.28864,1022.44775,403.96503,94.21076228940001
0,5046,1036.7856,404.3229,1019.6718,404.2614,94.21191775606628
0,5047,1034.1044,404.32864,1016.3722,405.1642,94.21388672144992
0,5048,1031.207,404.26038,1013.3033,405.8999,94.21529018003392
0,5049,1028.3584,404.72092,1010.267,407.01196,94.21593063078741
0,5050,1024.9215,405.91742,1006.83636,408.34332,94.21791994799713
0,5051,1021.628,406.68506,1003.7365,408.52795,94.2199335187068
0,5052,1018.5481,408.10928,1000.7882,409.24988,94.22143132253859
0,5053,1015.79346,408.13165,997.85583,409.45993,94.22259019026795
0,5054,1013.0537,408.54184,995.29443,410.37503,94.22446464433438
0,5055,1009.8819,409.28497,992.33545,410.6356,94.22464248183692
0,5056,1007.3101,410.02524,989.6302,411.42307,94.2267404706318
0,5057,1004.93774,411.50546,987.4973,412.5724,94.22751738096711
0,5058,1002.0093,411.30246,984.23413,412.443,94.22851272415049
0,5059,999.4928,412.0949,981.41016,413.80588,94.23038105538731
0,5060,996.87524,412.0808,979.2443,413.94632,94.23178420650372
0,5061,993.9281,412.31302,976.3437,413.88763,94.23275504647327
0,5062,991.2799,413.05243,973.5958,414.5143,94.2345975667867
0,5063,988.831,413.54785,971.13477,414.99988,94.23673252573522
0,5064,985.8387,414.18097,968.2068,415.85556,94.23817261107081
0,5065,982.95465,414.41095,965.30664,416.1852,94.23957377173107
0,5066,980.1159,415.85873,962.4909,417.42853,94.24079998466655
0,5067,976.68317,415.7173,959.1975,417.1011,94.24114583604096
0,5068,973.9891,417.03876,956.5526,418.16,94.24316115008102
0,5069,971.22504,417.35196,953.5966,418.54636,94.2443462474599
0,5070,967.7902,417.2779,950.41486,418.50357,94.24605771157265
0,5071,964.8286,418.6567,947.2518,419.8992,94.24789345596723
0,5072,961.3427,418.33743,943.84534,419.56973,94.2474980401753
0,5073,957.93604,419.12146,940.4955,420.46088,94.24928485498772
0,5074,955.1084,418.92828,937.51105,420.4286,94.25090261214096
