Unnamed: 0,number,point_2_x,point_2_y,point_l_x,point_l_y,speed
0,6001,1201.7985,389.58026,1182.0929,391.5473,93.94218640365513
0,6002,1206.0443,389.32117,1186.7015,390.59412,93.94264007959595
0,6003,1209.2023,388.5279,1189.7662,389.86078,93.9430725856398
0,6004,1212.5635,388.58167,1193.3337,389.47888,93.94323933832686
0,6005,1216.4633,388.39975,1197.6058,388.84784,93.94257612120293
0,6006,1219.9846,387.59015,1200.7963,388.53397,93.94329010840588
0,6007,1222.9652,386.17053,1204.0919,386.75375,93.94503114361734
0,6008,1226.6621,386.42978,1207.9435,386.57385,93.94644906355083
0,6009,1230.1755,385.19128,1211.0319,386.23004,93.9470513605571
0,6010,1233.6193,384.61813,1214.1316,385.72052,93.94888150691341
0,6011,1236.8853,384.17178,1218.0085,384.7797,93.95018909144301
0,6012,1241.12,383.70706,1221.4294,385.5512,93.95056470681179
0,6013,1244.6758,383.43277,1224.6097,384.985,93.94592551271722
0,6014,1247.5543,382.7446,1228.4337,383.34885,93.94632442519787
0,6015,1251.5171,382.7604,1231.829,383.93015,93.94725394449532
0,6016,1256.0,381.0,1232.0,383.0,93.94835600153142
0,6017,1258.9479,381.0215,1239.3356,382.55093,93.9485598205748
0,6018,1262.8817,380.1839,1242.6355,382.54428,93.94795178252312
0,6019,1266.6455,380.1564,1246.6708,382.1891,93.94968405185108
0,6020,1271.0721,379.8695,1250.977,381.92294,93.95049017045456
0,6021,1274.8137,379.02652,1254.1401,382.18707,93.9505545331254
0,6022,1278.5883,378.4462,1257.8969,381.05148,93.94434692895662
0,6023,1282.9459,378.20117,1263.0022,380.12582,93.93908955744438
0,6024,1286.3849,377.48044,1266.5431,379.27673,93.93097895844208
0,6025,1290.1722,376.75415,1270.2566,378.3641,93.92377086271699
0,6026,1295.055,376.8438,1274.9021,378.52637,93.9238228792742
0,6027,1298.4913,375.9696,1278.6974,377.5026,93.8849442734
0,6028,1302.3119,375.03317,1282.4637,376.29205,93.88569387490128
0,6029,1306.8245,375.61478,1286.9794,376.9291,93.88627656696337
0,6030,1310.4163,374.7487,1290.921,376.0549,93.88685059446621
0,6031,1313.9644,374.54672,1294.0997,375.93506,93.88589096358784
0,6032,1318.2529,374.6699,1298.5682,375.83997,93.8842599295025
0,6033,1321.4508,374.86835,1301.6079,376.24118,93.88386606228843
0,6034,1324.8141,374.32217,1304.9388,375.52002000000016,93.8820773427622
0,6035,1328.4641,374.9664,1308.9409,375.921,93.87143834750444
0,6036,1331.9186,374.33328,1311.6787,375.9212,93.84177295131315
0,6037,1335.3353,374.6147,1315.4617,375.72607,93.82895773042415
0,6038,1338.8181,376.07703,1319.3707,376.435,93.8256939232506
